rho_0p05,std_err_0p05,rho_0p1,std_err_0p1,rho_0p2,std_err_0p2,rho_0p3,std_err_0p3,rho_0p4,std_err_0p4,rho_0p5,std_err_0p5,rho_0p6,std_err_0p6,rho_0p7,std_err_0p7,rho_0p8,std_err_0p8,rho_0p9,std_err_0p9,rho_1,std_err_1,rho_1p1,std_err_1p1,rho_1p2,std_err_1p2,rho_1p3,std_err_1p3,rho_1p4,std_err_1p4
0.6772562414183795,0.008234036922460256,1.815449992048799,0.01999571200518202,6.013082343635527,0.018733221813714875,13.84593332747365,0.04650464814632837,26.366838554233333,0.043879761854570286,45.00831605391092,0.07055786720727061,73.02889665298694,0.11712793217113292,116.25719397812045,0.06594101653987831,181.79461803963923,0.09009325959637336,279.99660514789707,0.12676446729082777,433.27559998800024,0.15686948189555389,670.9660167596647,0.4155894791464476,1012.8861381172377,0.2354594316527047,,,,
0.7485556357626448,0.005353870636197282,2.0400446072691003,0.013640171527895447,6.926504099647367,0.020934229416694775,15.641954043033978,0.03437127410596257,29.448821079851005,0.024823215678498118,50.226060494064114,0.13638340140513136,81.33987793958121,0.08905535608808085,130.25637311253774,0.10698432530793581,203.391026749465,0.15965682182623564,314.880619047619,0.15703474232228035,485.00142805143895,0.20264223988480645,741.573514249715,0.36001235986564106,1113.2608131437373,0.1773575304353731,,,,
0.5387253474554529,0.008709526397098004,1.1282047141710165,0.019591144953347874,2.6732851207214856,0.027141144796359193,4.945735667870321,0.05745472540417846,8.692626488221448,0.059841798369783344,15.625944251612168,0.10940628142783808,27.89554174348913,0.0997425155646023,49.77975350686406,0.12045854480965867,93.54162717627646,0.11176970156375983,168.3187959740805,0.14005613985182516,299.708475050499,0.22126173409092753,512.7288809423812,0.3177315982323039,855.3562610747786,0.17829868719278585,,,,
0.5216358582290813,0.013218261537996103,1.093088291201276,0.007384958373394638,2.5342641230091276,0.01969061517234264,4.559978920560189,0.056495114525322326,8.234081597535807,0.041749648012667555,14.30170088841803,0.08810290571321922,26.043627072433736,0.059635692148525064,47.06137027377581,0.04397171403253111,87.57458053878322,0.20580215439140812,157.84793174136516,0.2044625238033751,278.7887039059219,0.28803051544281505,489.545999800004,0.23334310900507738,813.6345826083477,0.3139972226638422,,,,
0.6537571622275565,0.005735114658164808,1.7283343174559196,0.017533429905823135,5.885056402591113,0.04555970259275551,13.749880622197557,0.047550081741351856,26.8626464349205,0.08685260216108878,48.14598038771283,0.09830326900880057,80.81873150288993,0.07640522614372641,130.52238917221658,0.14727437676579969,210.3810955440891,0.167008869625273,335.33661924761503,0.05623802755149438,530.4845321693565,0.19621223777912036,828.3483560528788,0.2929379915599673,1285.6836507269857,0.22346608998323855,,,,
1.0511551039029818,0.007031871274532901,3.560913004347076,0.007141405051143954,13.955344489327555,0.03448150420299367,32.1481551398114,0.024612556864138407,60.468136099877995,0.04270071295606116,99.93152347153058,0.10664718572443654,155.7780686086278,0.10558657595568599,232.210516749665,0.0928421940313694,341.0963704725905,0.15904721487805445,499.09067144657104,0.22549233261532817,727.9810617587649,0.2434086082703598,1061.4117150856982,0.2595162579608835,1544.850133797324,0.2525775249989448,,,,
0.49913841761791966,0.00981297539017681,0.9325748685259094,0.009712188329571641,1.8162178533831121,0.0454957488806347,3.0899682621184117,0.022103614164125252,5.178035387767545,0.04885238197483628,9.664931932355154,0.10850314948179196,18.434921798463808,0.08918053205760663,37.93812009831983,0.05853731875291443,76.97531814781506,0.1486910740707581,148.06546173076538,0.1635754234378427,272.9800587188256,0.11323917910450905,483.510569548609,0.2844723503561681,838.1655256894861,0.17232256979095914,,,,
2.8096529895096096,0.01101824028797733,14.781110921701567,0.01327688769942654,73.06335091698165,0.028895272590743228,178.99201385972282,0.06244956118224003,334.7755224695506,0.016092537652626984,543.6490337593249,0.061018762457329935,808.7401492570149,0.07615656442827007,1133.3981978360432,0.1287618277085947,1531.9085740285195,0.061646974626271805,2006.614683306334,0.1606879513300353,2573.637046259075,0.24374605792354195,3256.720866182676,0.06555672330099688,4071.2796878062436,0.14444208879947665,,,,
0.5719864679369991,0.005520632146022907,1.1557375619828945,0.005338145066914158,2.510733850771205,0.026147500806118003,4.694522186034498,0.03256933539375563,8.77181096695744,0.0262184068158437,16.02197321029163,0.10948837933761296,33.05945957341792,0.16737512922183295,65.02446074596908,0.11916428894198171,124.8271835891502,0.122074767138445,230.70129619807602,0.16814037189689235,407.51015901681956,0.29211075134835407,714.303565448691,0.3972307170847837,1175.4997195056098,0.2693034594747632,,,,
0.5264959455737185,0.007233388458589851,1.0350677188468231,0.013548884293149157,2.206514727363193,0.04527759212309051,3.9883884465314896,0.0239100657222814,7.5104053237129245,0.08957617763087354,14.211915146352702,0.10745101346537163,27.137016533268334,0.09243217697565283,53.940182608433176,0.12671961204765148,103.80329079652407,0.15379461898796826,195.91566166876663,0.17407072458322953,349.40065426691467,0.18948230893060303,606.9097134857302,0.1801765365030022,1018.9742167156658,0.30460620504043673,,,,
