generation,diff,diff_std,psp,exp_density,exp_density_err,density,density_err,rg,rg_err,b2,b2_err
0,,,0,0.035403541330433,0.0005899240772458,0.0,,12.308421616660654,0.0240964775850586,47306.69658583156,1737.549679121688
0,,,0,0.0405040513780378,0.0007698068850121,0.0,,11.592627294694372,0.0186621723714718,17281.574268211483,1532.5341271674238
0,,,0,0.0406540663794379,0.0005550211474382,0.0,,11.224544402802488,0.0227148631430677,4397.450227657886,1547.8576807781778
0,,,0,0.0388538863626362,0.0008470151412898,0.0,,11.595977978416448,0.0149664683396847,27324.060468201817,1852.958994842452
0,,,0,0.041854186390639,0.0008740060589384,0.0,,12.42837368443949,0.0236090630183646,38713.26520598986,1872.83437909414
0,,,0,0.0378037813528352,0.0004021507045623,0.0,,11.6463068960691,0.0217645270826754,28620.7176702643,1648.432210612142
0,,,0,0.0261026112436243,0.0004729735771326,0.0,,12.906073454760843,0.0216678084308178,74183.69338191095,1486.8115925454106
0,,,0,0.0468046814368436,0.0013892781185346,0.0,,11.918024708730542,0.019576599507665,12673.354350982212,1529.9390726779811
0,,,0,0.0448544864186418,0.0009449624615114,0.0,,11.701531510363536,0.0277160873827009,16206.04748386401,1517.7733595519007
0,,,0,0.0370537063458345,0.0006915077133078,0.0,,11.41366778170279,0.030050960096476,19213.46190620927,2223.47937441584
0,,,0,0.0480048014480448,0.0004697742221939,0.0,,11.414634901764776,0.0106311969918149,8276.988256820146,1232.3175512250994
0,,,0,0.0448544864186418,0.0007362315858625,0.0,,11.06257508853117,0.0197973064882591,10532.325344810864,2125.028588655884
0,,,0,0.0387038713612361,0.0009059870246286,0.0,,10.687899442589698,0.0191905567816529,6472.22318860749,1500.4154671025467
0,,,0,0.0267026712492249,0.000593484183006,0.0,,12.680071008178604,0.0249452862073123,65107.150814336936,1668.522181014703
0,,,0,0.0465046514340434,0.0010214217462698,0.0,,11.389635543606932,0.0164913162223942,11764.891294272928,1524.1673018825627
0,,,0,0.0426042613976397,0.0013329017429565,0.0,,11.262351724051152,0.0138684372842877,17286.301745347275,1924.5875655356408
0,,,0,0.0501050114676467,0.0012833217683272,0.0,,11.552187186106064,0.0268851317484386,9003.962246272231,1454.3795499343817
0,,,0,0.028952896270227,0.0004248657314166,0.0,,11.9751124374415,0.0122324720293023,60715.07896711722,1631.0355201698
0,,,0,0.0285028512660266,0.0006683091307599,0.0,,12.441080783777355,0.0187676223352463,67174.11745573634,1423.27725955304
0,,,0,0.027902791260426,0.0003894469271132,0.0,,13.027281818221145,0.0157092982865893,80143.15138222295,1263.888562958035
0,,,0,0.0417041713892389,0.0008590827466804,0.0,,11.155100713014471,0.0219110506965189,12343.955176672269,1485.585794030151
0,,,0,0.0477047714452445,0.0012018191945051,0.0,,11.799476826808112,0.0275854602534517,14991.385358587806,1429.7063357687234
0,,,0,0.0352535263290329,0.000812599232352,0.0,,11.602698897550477,0.0185276244179323,18613.304940385453,1392.7838818415462
0,,,0,0.0405040513780378,0.0004531049089173,0.0,,11.594185077804164,0.0243483529490519,17558.542731414036,1667.5948487452192
0,,,0,0.0280528062618261,0.0002845080972997,0.0,,12.527123234630244,0.015325880497392,72243.70025555322,1529.0275068253356
0,,,0,0.0484548464522452,0.0008355966599039,0.0,,11.032800007757436,0.0373866251254057,-1431.1502132855212,2282.7491719716813
0,,,0,0.0249024912324232,0.0002443821151839,0.0,,11.71936406230245,0.0085563376191578,44456.94097803728,1326.268786517686
0,,,0,0.0561056115236523,0.0011144537877243,0.0,,11.383716068684745,0.0414616944338212,5997.270146488474,1400.086302296414
0,,,0,0.0427542763990399,0.0006390046691267,0.0,,11.311829732897236,0.01209729643611,4573.812210095661,2355.4472224212063
0,,,0,0.0580558065418541,0.0018307506728104,0.0,,11.534132113506285,0.0472988017416952,2151.959290229101,2219.54795557482
0,,,0,0.0412541263850385,0.0010253953986773,0.0,,11.561153954902624,0.017148346886544,17448.046204007893,1533.705416227158
0,,,0,0.0379537963542354,0.0004224955446499,0.0,,11.288738565678097,0.0216357089589802,20863.93846802088,1615.144564656098
0,,,0,0.0453045314228422,0.0005782640500434,0.0,,11.604574466848335,0.0254761837190462,10270.76600169884,2391.3667601435727
0,,,0,0.0249024912324232,0.0004301535486522,0.0,,12.551348706047774,0.0163599131737311,66102.2031150642,1443.212399692961
0,,,0,0.0412541263850385,0.0006494254576202,0.0,,11.491342721846337,0.0201402302379206,26771.48899756366,1500.1355572324342
0,,,0,0.0448544864186418,0.0007497170420455,0.0,,11.275821477259075,0.0202572472333976,7259.676467721658,1802.3199597041032
0,,,0,0.0513051314788478,0.0015083503147313,0.0,,11.461498807418865,0.0326488932218099,1624.3404536958851,2195.4589222439786
0,,,0,0.0411041113836383,0.0014852556734389,0.0,,11.27301279471478,0.0355168082285113,12428.02334604778,1817.968159734672
0,,,0,0.0549054915124512,0.0009733072418621,0.0,,11.376040796094308,0.0205993484627903,4578.444784813672,1922.0020089296384
0,,,0,0.0427542763990399,0.0008605451727284,0.0,,11.6088098743562,0.0294894395680887,18825.374013221568,1878.1008990375312
0,,,0,0.0433543364046404,0.0010039798856544,0.0,,11.06157726077596,0.0121840739741085,7870.328529511492,1903.5891802178285
0,,,0,0.034353436320632,0.0007712848674954,0.0,,12.179984846835309,0.0303767283586504,44552.19118854473,2038.886552256882
0,,,0,0.0345034513220322,0.0008651944043901,0.0,,11.312729334143963,0.0231382108075983,24210.548521493605,1749.0898641246538
0,,,0,0.0420042013920392,0.0008293706259758,0.0,,11.917129106235455,0.0148840399016233,25089.817381754856,1541.7804088537605
0,,,0,0.0559555965222522,0.0007834484911763,0.0,,11.343096915031506,0.0281227231534419,-293.340044843998,2139.1828196448228
0,,,0,0.0417041713892389,0.0011359869866164,0.0,,11.512460007383654,0.0228240920998396,12176.43621062389,2349.188446536529
0,,,0,0.0426042613976397,0.0009526393178685,0.0,,11.344620843297257,0.0205924337926388,13119.20197536126,2123.391338392699
0,,,0,0.0598559865586558,0.0009776585529682,0.0,,10.909051661591826,0.0464953332127948,-12450.566380117698,1872.290564019816
0,,,0,0.0538553865026502,0.0012084867942659,0.0,,11.334990979717036,0.01114414240363,-1908.6570415205008,1965.361231702144
0,,,0,0.0417041713892389,0.0008472872181055,0.0,,11.711107949096624,0.0228999508100658,18272.039228279427,1850.7505622987755
0,,,0,0.0565556565278527,0.001133278661208,0.0,,11.536617114033794,0.0192214747786545,-570.2280356493054,2452.9086649962087
0,,,0,0.0315031512940294,0.0005403196577331,0.0,,11.676789366630434,0.0133472499452379,47679.434703855855,1525.2000149411915
0,,,0,0.070807081660866,0.0041305599452989,0.0,,12.4087183088787,0.0238996139812391,3484.993000993808,2280.4967984960163
0,,,0,0.057905791540454,0.0011820108798505,0.0,,11.125715677066443,0.0201034992924105,-1507.2113621045194,1731.2948860561587
0,,,0,0.0640564065978597,0.0018209829731816,0.0,,11.648963126785334,0.0324798714116951,1677.1310527989906,1985.4944625175729
0,,,0,0.0460546064298429,0.0010251272896851,0.0,,11.36260742704987,0.0167923528185305,12035.034450742049,2188.987168754118
0,,,0,0.041854186390639,0.0012481422331014,0.0,,10.66867085953175,0.0307714092013596,15472.31139127102,1854.0447210120185
0,,,0,0.0412541263850385,0.000456023283057,0.0,,10.734542185747015,0.0231906353384649,11900.562693564185,1667.48270355051
0,,,0,0.0444044414144414,0.0010409302438082,0.0,,11.059286322046368,0.0203925720539041,14946.989920371385,1813.3175126916497
0,,,0,0.0253525362366236,0.0004141978203981,0.0,,12.320437636206051,0.017277853320007,63220.02671911416,1395.6873684441666
0,,,0,0.0481548164494449,0.0007339237988367,0.0,,11.685728433343044,0.0027094372766842,12656.784588839795,1761.642228299129
0,,,0,0.0492049214592459,0.0005676010254867,0.0,,11.782907073109962,0.0115144093436372,17293.595796386577,2193.206865018368
0,,,0,0.0496549664634463,0.001192725861367,0.0,,11.265148390593184,0.0136286176118543,1442.749673688262,1934.615158702306
0,,,0,0.04290429140044,0.0008968441065925,0.0,,11.76923979053412,0.0289127461313509,11503.179881553184,1640.779912940009
0,,,0,0.055805581520852,0.0012894475211262,0.0,,12.38160989150875,0.0301943801986726,10747.579233468894,1935.946583476014
0,,,0,0.052505251490049,0.0016743706644742,0.0,,11.299690296290535,0.0316922543741188,-8948.055026084661,1880.0838060495005
0,,,0,0.058955896550255,0.002076636890186,0.0,,11.756519083808872,0.0231177964522686,-6627.839463467126,1965.4936097932248
0,,,0,0.0339033913164316,0.0007058913679013,0.0,,12.741283048381415,0.0212897388067827,61938.13198460516,1366.886044413729
0,,,0,0.0315031512940294,0.0002825212153411,0.0,,12.892495481455104,0.0113477426397087,56261.65582210715,1429.142504218849
0,,,0,0.048304831450845,0.0012815498636407,0.0,,11.864316442543188,0.0197977691275277,8746.734543839944,2102.173883627295
0,,,0,0.0330033013080308,0.0005274763815692,0.0,,12.329803208980762,0.0176233821480468,40209.36654289593,1714.4809103257342
0,,,0,0.0667566766230623,0.0011982084407137,0.0,,11.641177623439637,0.0307807428166288,-17116.475845923804,2383.3923734182617
0,,,0,0.0978097819128912,0.0035573665650811,0.0,,11.83717203808824,0.0417521162541888,-18675.717380952283,2907.6079426039414
0,,,0,0.0570057015320532,0.0008220476465559,0.0,,11.435278395112896,0.0317119264477155,-5239.739496295089,2103.848817527894
0,,,0,0.0510051014760476,0.0009672922155389,0.0,,11.74005128185475,0.0121155102418043,1711.2592349568242,2254.5643790699964
0,,,0,0.0582058215432543,0.0017465927883957,0.0,,11.743551954458868,0.0338928527436006,-5186.250136915186,2465.87098386043
0,,,0,0.0564056415264526,0.0019499078784475,0.0,,11.390236488676589,0.0077641009887911,-6769.379821379433,1915.1401296618133
0,,,0,0.0285028512660266,0.0004408271923558,0.0,,12.746014410091574,0.014156888563481,63707.90568142207,1575.4401106068162
0,,,0,0.0465046514340434,0.0012800167811491,0.0,,12.354376043613463,0.0280342509375964,21695.37180633492,1900.4999180271989
0,,,0,0.0534053414984498,0.0008614774922527,0.0,,11.82620497434593,0.0204754345467958,-2588.00570472818,1749.1430362736912
0,,,0,0.0463546364326432,0.0003768583458449,0.0,,11.922367188569671,0.0178528396543188,22536.569299146307,1968.3930957953592
0,,,0,0.0612061215712571,0.0017499142892438,0.0,,11.579489630089784,0.0194934416408139,-5519.388961027427,2359.8303463325224
0,,,0,0.0640564065978597,0.0042723038138565,0.0,,11.780116748633434,0.0258877254157132,-6628.964666465877,2656.6318186449
0,,,0,0.0397539763710371,0.0005587409370619,0.0,,11.890787949955152,0.0109184919870315,17463.485448839743,1901.9601850662907
0,,,0,0.0576057615376537,0.0019928295792763,0.0,,11.744079020067169,0.0192620135246952,-3819.1884257274696,2008.915034124146
0,,,0,0.0507050714732473,0.0010169813252867,0.0,,11.648349905263093,0.0166937953012392,1571.0505172092066,1767.027701372223
0,,,0,0.0582058215432543,0.0033971363139175,0.0,,11.665569291752815,0.0239175743925062,-13830.471043934256,2207.04776079252
0,,,0,0.0448544864186418,0.0013416955839466,0.0,,11.504220642380696,0.0150609755058394,7431.079754514897,1623.7482701620677
0,,,0,0.0456045614256425,0.0005987779427439,0.0,,11.704551145345365,0.0446652099199186,13412.503617487922,1764.4450592684227
0,,,0,0.0393039313668366,0.0008538418528595,0.0,,12.828925165663582,0.0356674636428348,44726.120870892846,1376.6530597947967
0,,,0,0.0222022212072207,0.0004510387502868,0.0,,14.156627508185217,0.015857553977638,111027.77576488718,1335.0743323414022
0,,,0,0.0595559565558555,0.001763673396435,0.0,,11.606054530798218,0.0249241115650386,-12538.758849034262,2276.2566771164084
0,,,0,0.0540054015040504,0.0012184554105062,0.0,,11.999890236655077,0.0217751956870597,2356.503330862246,2148.5084077493866
0,,,0,0.0403540363766376,0.0006856959291317,0.0,,11.71781742285536,0.0185853563797972,20567.004400360584,1967.0774270135205
0,,,0,0.0412541263850385,0.0008885000967572,0.0,,11.613789476045175,0.0194889083989065,6112.075981221392,1669.3914277989204
0,,,0,0.0486048614536453,0.0008111162047101,0.0,,11.688875421979589,0.0255484914556607,5169.816413129098,2177.418859801819
0,,,0,0.0780078017280728,0.0025850941828928,0.0,,11.73772603703265,0.0199137677091261,-17562.50054373391,2635.3221946041213
0,,,0,0.0625562565838583,0.001982763605009,0.0,,11.994042606267245,0.0205699934195329,-943.0394686206828,2040.061985769246
0,,,0,0.0393039313668366,0.0007754037279696,0.0,,11.636221150103133,0.0098325103939535,14097.54937467316,1531.760487541739
0,,,0,0.0244524462282228,0.0003314002932802,0.0,,13.169638692974829,0.0205377534011627,72158.94509862986,1260.9062291509874
0,,,0,0.0405040513780378,0.0013855374403254,0.0,,11.602049800788151,0.0379851600624615,14682.740920282273,2043.4805475688904
0,,,0,0.0621062115796579,0.0016242758608422,0.0,,11.575150522655122,0.0078541414822926,-3774.760575342101,1888.5195495327448
0,,,0,0.0406540663794379,0.0005305863141627,0.0,,12.064827499932951,0.0338538988862273,25549.749487675286,1612.118152514274
0,,,0,0.0432043214032403,0.0007835012456009,0.0,,13.115505996452896,0.030044669116105,47234.49972845906,1854.694660953683
0,,,0,0.0331533163094309,0.0004925520613672,0.0,,11.543609859565564,0.0241178491453657,20547.202698777885,1418.4110695177028
0,,,0,0.0570057015320532,0.0008477866699836,0.0,,11.924166803908763,0.0332631750774588,6697.375945429602,2162.9741837003307
0,,,0,0.0495049514620462,0.0012006765274572,0.0,,11.610576952211186,0.0200770142523423,1916.457770342384,1823.381434435932
0,,,0,0.0480048014480448,0.0011191414782927,0.0,,11.57822763910928,0.0244447607829477,7938.283516097945,2072.6161973682706
0,,,0,0.0531053114956495,0.0010367946608906,0.0,,12.055763966817842,0.0219319612385482,6035.024852398056,2200.0001811956195
0,,,0,0.0523552364886488,0.0017897421624565,0.0,,11.690624363751112,0.0125044687960521,2156.276192188426,2017.5348753524404
0,,,0,0.0477047714452445,0.0015807992723136,0.0,,11.692657272996527,0.0183419680096228,-398.8414290188456,1502.3889394619173
0,,,0,0.0337533763150315,0.0004536418162463,0.0,,12.5686254959992,0.0168553856701963,60968.78562419767,1727.5104243627593
0,,,0,0.0576057615376537,0.0013983008513174,0.0,,11.770010898027056,0.0261368425941208,1478.0832821235313,2367.137779490711
0,,,0,0.0463546364326432,0.0015452931555613,0.0,,11.633393720668368,0.0139317728526124,1764.164769808041,2411.058099153023
0,,,0,0.0501050114676467,0.0009676495419394,0.0,,11.887574184863912,0.0254134276615256,10519.796630429297,1865.0384568019583
0,,,0,0.0625562565838583,0.0018429196417763,0.0,,11.612425860206196,0.01283763450297,-10766.919526224628,2588.877590000312
0,,,0,0.0327032713052305,0.0005822119110773,0.0,,12.174457252060384,0.0291528550053536,30088.77025966053,1942.268041347367
0,,,0,0.0547554765110511,0.0011256775522344,0.0,,11.4533659210748,0.0178907433162872,-3582.0064659772543,1850.7822539541537
0,,,0,0.0508550864746474,0.0012016307216816,0.0,,11.647821045832409,0.0136414992241698,639.549581469417,2086.3215538619265
0,,,0,0.0544554465082508,0.0014938271650461,0.0,,11.68901172481682,0.015440323957137,890.3290313109356,2429.0164668666484
0,,,0,0.0496549664634463,0.0011352248175788,0.0,,11.894789148057498,0.0168761509527615,4965.141588026943,1669.136773590894
0,,,0,0.0712571266650665,0.0022389009573148,0.0,,11.4616113683979,0.0358704663425317,-10817.17673625191,2148.570961058389
0,,,0,0.0594059415544554,0.0021671668129027,0.0,,11.77057560902193,0.0300564030122767,-5016.398972535134,2023.376821800556
0,,,0,0.0318031812968296,0.0003736747970673,0.0,,11.915874200820218,0.0316940629391206,39952.44924555458,1359.6633355885094
0,,,0,0.0469546964382438,0.0009202447662788,0.0,,11.99426736690816,0.0295836655451043,17277.59207981579,2271.9403662164727
0,,,0,0.0430543064018401,0.0004666119904775,0.0,,11.92083467367162,0.0227175743458515,29516.75597857468,1618.1383285772877
0,,,0,0.0319531962982298,0.0004771161287938,0.0,,12.61200901141236,0.0105213992083508,50118.42458880068,1466.3007701541817
0,,,0,0.0456045614256425,0.0010298439705611,0.0,,12.45111357247738,0.009059805809344,15692.05517889851,1769.2473711813743
0,,,0,0.0465046514340434,0.0012850938161403,0.0,,11.44331097812579,0.0189485236141892,5720.288888312901,1655.267848249109
0,,,0,0.0532553264970497,0.0008379616512483,0.0,,11.618391802121144,0.0190780893374623,1323.1541296558314,1899.9337103140708
0,,,0,0.0517551764830483,0.0016978022104182,0.0,,11.685379125642651,0.0409959575364135,1287.744983506161,1975.937333418364
0,,,0,0.0211521161974197,0.0002238090593146,0.0,,15.160349128628631,0.0133658629851574,131311.6108481082,889.6118706015487
0,,,0,0.0394539463682368,0.0007278263437344,0.0,,11.943939899363478,0.0119999142646084,10011.542665338691,1687.619090247432
0,,,0,0.0715571566678667,0.0020899274686611,0.0,,11.839658436505912,0.021438560113358,-9936.901179059763,2064.1909553243563
0,,,0,0.0432043214032403,0.0004207416673909,0.0,,12.13547971927338,0.0451525501264093,23930.82085600923,1436.1342444156692
0,,,0,0.0517551764830483,0.0006848065688152,0.0,,11.737059714148067,0.0260581201673775,1133.2374230441071,2059.58572292806
0,,,0,0.036453646340234,0.0007871056874088,0.0,,12.073490009235018,0.0063552956212101,38679.94398036361,1798.5187356387437
0,,,0,0.0471047114396439,0.00067345223232,0.0,,11.69635882937533,0.0239756113588656,11934.131957667418,1457.9266817662508
0,,,0,0.0411041113836383,0.0008649037902191,0.0,,11.608172751551365,0.0395008541476953,10702.770078759067,1571.0334080052312
0,,,0,0.0256525662394239,0.0005534533933045,0.0,,13.454012636332504,0.0134399930190195,79803.47516991876,1247.112164270423
0,,,0,0.0315031512940294,0.000877773710805,0.0,,12.251890276570975,0.010601515405713,50612.54699398993,1805.492386345904
0,,,0,0.0538553865026502,0.0012025519866691,0.0,,11.611794960139806,0.020656208093711,-3267.899338189659,2066.0223698209347
0,,,0,0.0363036313388338,0.0004861646356245,0.0,,12.497552687235444,0.026611323225931,41694.13001018037,2034.935434664161
0,,,0,0.0723072316748675,0.0024405776751157,0.0,,11.86022745222374,0.0187900131966112,-13034.972378976645,2434.2867494335264
0,,,0,0.0495049514620462,0.0013846141091632,0.0,,11.782379128485656,0.0244052756443829,4717.945024874402,2192.452118527144
0,,,0,0.0513051314788478,0.0011808353020212,0.0,,12.668324342752914,0.0341392053808802,32176.91123782248,1695.3742381837462
0,,,0,0.0607560765670567,0.0021919440838721,0.0,,12.67684545750739,0.02945048945632,12916.628184584624,2182.457374812064
0,,,0,0.0508550864746474,0.0013764778126294,0.0,,12.234150968738875,0.0082012640879237,27149.593345190653,1899.4101998109777
0,,,0,0.0291029112716271,0.0004210703837177,0.0,,11.91781456489137,0.0218624339611708,27566.579413779487,1377.6282947878235
0,,,0,0.0564056415264526,0.0027724050350196,0.0,,12.3602781974932,0.0224752885187593,15615.40221535469,1977.8888266987808
0,,,0,0.0523552364886488,0.0004344207751917,0.0,,12.094077022156302,0.0302352898950492,10367.686986505109,1815.9366485681417
0,,,0,0.0285028512660266,0.0003266058740599,0.0,,13.448984708440092,0.0143943166226569,88865.03236881165,1345.0125648239127
0,,,0,0.0393039313668366,0.0005234587268375,0.0,,13.105863884218408,0.0172517236857684,52113.047650766726,1506.6897537628574
0,,,0,0.0406540663794379,0.0006846582753851,0.0,,12.840042130351124,0.0212980022614597,49354.9345942724,1655.986732571556
0,,,0,0.103960396970297,0.002104889457356,0.0,,10.377098603165589,0.0214020378055389,-19447.468824390413,1817.8674963382173
0,,,0,0.0426042613976397,0.0007925932452815,0.0,,11.934003271086166,0.0121692461200466,22121.214765899123,1979.3512192682408
0,,,0,0.0513051314788478,0.0009142761357884,0.0,,12.34765009506303,0.0305793597463677,19220.80480254876,2571.5114898667293
0,,,0,0.0507050714732473,0.0008305417562526,0.0,,12.024338754772756,0.0294392135527999,4338.944872603592,2187.0106235068783
0,,,0,0.055805581520852,0.0005147563509002,0.0,,12.172072362598254,0.0268360209068899,8110.963265549552,2302.3169045724367
0,,,0,0.0430543064018401,0.0010240072334969,0.0,,12.45802012292545,0.0238451803039269,35951.10417376613,1700.6395231385652
0,,,0,0.0490549064578457,0.0019442477662093,0.0,,12.748814011537752,0.0376126779887447,37846.99827655331,1468.3050357723532
0,,,0,0.0460546064298429,0.0012894600563816,0.0,,12.433746389160522,0.0217308600797755,26478.86433565623,1769.2192420795943
0,,,0,0.0339033913164316,0.0003480117826203,0.0,,12.85184455724971,0.0252056638723523,51218.183494061486,1501.3621404658088
0,,,0,0.0492049214592459,0.0008915739496602,0.0,,12.22267273292419,0.0210283644876573,18136.51674151039,1683.742872154503
0,,,0,0.0618061815768576,0.0019064568089251,0.0,,11.664507989585353,0.0265059139719683,-2979.2989184114203,2156.303462223272
0,,,0,0.0372037213472347,0.0007304188323577,0.0,,12.401293073786846,0.027748096699198,38636.971824479086,1738.5222253049828
0,,,0,0.051455146480248,0.0019648838264731,0.0,,11.643330102305988,0.0244593297657403,13300.027692805876,1972.23475974724
0,,,0,0.0444044414144414,0.0007873253425292,0.0,,12.17798269791243,0.0280190505855522,21755.56836076179,1989.5385612104708
0,,,0,0.0417041713892389,0.0009218248030608,0.0,,12.9549412438922,0.0190647023117873,42788.81312685959,1640.8022974007545
0,,,0,0.0540054015040504,0.0009549449711997,0.0,,12.05744179412902,0.0217053778152968,6440.443867553719,2013.2624984215788
0,,,0,0.0463546364326432,0.0011449141163362,0.0,,12.938539943841764,0.0285377420517556,34557.59950458759,2453.7128930210592
0,,,0,0.0508550864746474,0.0007084723323431,0.0,,12.235129346356386,0.0101653262782724,18184.54159426465,1695.6626679427989
0,,,0,0.051455146480248,0.0006919922554692,0.0,,12.341831101548962,0.0361100883190205,12447.44877853478,1890.6914126960555
0,,,0,0.0472547264410441,0.0007152396546998,0.0,,11.7322052601533,0.0096666609659608,11950.729834620395,1960.028994731234
0,,,0,0.0510051014760476,0.0015329729022151,0.0,,11.967050363624669,0.0220605907160229,10200.908414934487,1752.6017829623795
0,,,0,0.0624062415824582,0.0012234511344336,0.0,,12.298274475232311,0.0101275008012128,7773.72437197117,1541.115743815045
0,,,0,0.030003001280028,0.0003760569756593,0.0,,13.607954264000522,0.0225055079928596,74005.18823735656,1346.4835161080694
0,,,0,0.0381038113556355,0.0004718091830743,0.0,,12.613822641492344,0.0297239409836336,43037.69221430259,1729.0385694675906
0,,,0,0.0586558665474547,0.001363235583562,0.0,,12.361723398358254,0.0344450505059227,13802.46449518881,2205.081725204296
0,,,0,0.0594059415544554,0.0020741913435271,0.0,,12.09897931022412,0.0161273670712746,2330.7536212379323,1687.611312055761
0,,,0,0.0453045314228422,0.0016602871073373,0.0,,11.817907950870978,0.0309336809945485,17346.95481252713,1879.811878057547
0,,,0,0.0538553865026502,0.0017293392058601,0.0,,12.451018570392634,0.0432848629498209,16196.623039584838,2265.955438045068
0,,,0,0.0379537963542354,0.0003461154535682,0.0,,12.111359805708886,0.0267919941841785,29472.23891877636,1664.2697178693136
0,,,0,0.0591059115516551,0.001992409869581,0.0,,12.03405651451342,0.0429683567400539,6481.101978384238,1558.8832015313492
0,,,0,0.0522052214872487,0.0020890276925598,0.0,,11.873641549337671,0.0157876949877911,10219.476722234924,1998.5294150033008
0,,,0,0.0631563165894589,0.0020861557424625,0.0,,11.98229961931366,0.0293837325783223,3424.839651645059,1815.8118088024269
0,,,0,0.0369036913444344,0.0004955380678741,0.0,,12.828265536235502,0.0240128770539202,52853.88194218032,2105.934667656758
0,,,0,0.0645064516020602,0.0018689343294763,0.0,,11.66916969826986,0.0189785289271915,-5326.446566086769,2295.677181164501
0,,,0,0.0358535863346334,0.0008335830445513,0.0,,13.41618413211813,0.0201670540494369,65568.36962762817,1693.8640398572877
0,,,0,0.0478547864466446,0.0009465790912626,0.0,,12.466319085491438,0.0366278542728278,25206.85195421824,1884.9442753540816
